#ID  #HF #MP2 #CCSD(T)
3552 -0.85 -0.26 -0.37
3553 -1.27 -0.75 -0.92
3554 -0.46 -0.15 -0.27
3555 -1.50 -1.23 -1.25
3556 -1.96 -1.32 -1.54
3557 -0.46 -0.12 -0.11
3558 0.51 0.41 0.43
3559 0.79 0.70 0.70
3560 0.23 0.66 0.59
3561 0.83 0.63 0.66
3562 0.70 1.43 1.15
3563 0.51 -0.04 0.17
3564 -0.22 -0.18 -0.10
3565 0.42 0.35 0.37
3567 -1.09 -0.94 -0.97
3568 0.29 0.39 0.28
3570 -0.14 0.47 0.20
3571 -0.14 -0.22 -0.11
3572 -0.66 -0.58 -0.61
3573 0.23 0.78 0.45
3574 0.09 0.19 0.16
3576 0.29 0.25 0.28
3577 -0.12 0.07 -0.00
3578 0.51 0.29 0.36
3579 -0.99 -1.02 -0.99
3581 -0.45 -0.39 -0.38
3582 1.06 1.02 0.95
3583 -0.21 -0.24 -0.27
3584 0.30 0.32 0.31
3585 0.88 0.61 0.71
3586 0.39 0.78 0.54
3588 1.94 1.39 1.37
3589 0.40 0.40 0.35
3590 0.36 0.05 0.13
3591 -0.37 -0.26 -0.36
3592 0.44 0.19 0.13
3594 1.04 1.02 0.96
3595 -1.09 -0.69 -0.75
3596 -0.24 -0.19 -0.22
3597 -0.48 -0.56 -0.49
3598 -1.65 -1.19 -1.21
3599 -1.45 -1.07 -1.13
3600 0.99 0.81 0.81
3601 1.47 0.72 1.03
3602 -0.63 -0.27 -0.36
3603 0.22 0.20 0.13
3604 -0.35 -0.38 -0.41
3607 -0.29 -0.26 -0.28
3608 -0.55 -0.70 -0.61
3609 0.89 0.83 0.83
3611 -0.68 -0.82 -0.58
3612 -1.11 -0.99 -0.99
3613 -0.19 -0.27 -0.23
3615 -0.48 -0.63 -0.58
3616 0.06 -0.09 -0.10
3617 0.39 0.39 0.30
3619 1.34 1.13 1.00
3620 0.92 0.76 0.75
3621 -0.48 -0.51 -0.50
3622 -0.24 -0.07 -0.09
3623 -1.13 -0.81 -0.82
3624 -0.34 -0.42 -0.39
3625 -0.62 -0.65 -0.61
3627 0.42 0.45 0.46
3628 -0.02 -0.15 -0.13
3629 -1.33 -1.08 -1.08
3630 -0.75 -0.47 -0.47
3632 -0.75 -1.13 -0.83
3633 -0.21 -0.18 -0.16
3634 0.86 0.78 0.64
3635 -0.45 -0.48 -0.47
3637 -0.04 -0.08 -0.10
3638 0.03 -0.21 -0.21
3639 0.76 0.43 0.45
3640 1.92 1.64 1.63
3641 0.51 0.23 0.38
3642 0.60 0.71 0.73
3643 1.71 1.13 1.25
3644 0.75 0.54 0.57
3645 0.08 0.25 0.20
3646 0.19 0.40 0.32
3647 -0.03 -0.24 -0.19
3648 0.05 0.15 0.13
3649 -0.47 -0.73 -0.76
3650 1.11 0.70 0.77
3651 1.44 1.04 1.13
3654 -0.45 -0.30 -0.27
3656 2.12 1.67 1.65
3657 1.07 1.08 1.13
3658 0.80 0.68 0.70
3659 0.49 0.26 0.25
3660 0.80 0.67 0.64
3661 0.80 1.13 0.91
3663 0.46 0.42 0.34
3664 1.50 0.97 1.02
3665 -0.36 -0.44 -0.43
3666 0.44 0.48 0.41
3667 2.15 1.94 1.82
3668 0.08 -0.09 -0.07
3669 -0.30 -0.60 -0.53
3670 0.02 0.02 0.03
3671 -1.47 -1.26 -1.33
3672 -0.24 -0.20 -0.28
3673 0.88 0.43 0.62
3675 -0.73 -0.52 -0.57
3676 0.82 0.84 0.81
3677 -0.33 -0.51 -0.51
3678 0.12 -0.11 -0.07
3679 0.50 -0.11 0.08
3680 -1.16 -1.06 -1.04
3681 -0.19 -0.45 -0.34
3682 0.46 0.36 0.33
3683 -0.45 -0.48 -0.44
3684 -0.06 -0.16 -0.07
3685 0.11 0.03 0.03
3686 -0.80 -0.96 -0.87
3687 0.88 0.60 0.65
3688 1.03 0.61 0.71
3689 0.28 0.13 0.10
3690 1.00 0.62 0.58
3691 0.06 0.01 -0.02
3692 0.07 -0.17 -0.16
3693 0.72 0.47 0.47
3694 1.08 1.03 1.01
3695 -0.13 -0.21 -0.12
3696 0.22 0.32 0.28
3697 -0.23 -0.35 -0.27
3698 -0.21 -0.21 -0.24
3699 -0.35 -0.15 -0.20
3700 0.27 0.38 0.34
3701 -0.09 -0.23 -0.17
3702 0.15 0.40 0.32
3703 0.03 0.04 0.03
3704 0.30 0.25 0.24
3705 0.58 0.50 0.45
3706 0.13 0.21 0.15
3707 -0.64 -0.67 -0.65
3708 -0.37 -0.13 -0.15
3709 0.18 0.77 0.56
3710 -0.21 -0.25 -0.20
3711 0.95 1.01 0.95
3713 -0.31 -0.48 -0.47
3714 -0.04 0.08 0.08
3716 2.18 2.08 1.79
3717 1.28 1.32 1.01
3718 2.75 2.78 2.47
3719 -2.19 -2.04 -1.86
3720 2.12 0.90 1.14
3721 1.31 0.79 0.84
3722 1.82 1.63 1.53
3723 0.66 0.90 0.73
3724 -0.37 -0.71 -0.56
3726 2.76 2.24 2.22
3727 0.44 -0.08 0.06
3728 2.08 1.46 1.50
3729 0.13 0.07 0.06
3730 -0.02 -0.54 -0.36
3731 -0.29 -0.14 -0.23
3732 -0.63 -0.45 -0.49
3733 -0.60 -0.86 -0.83
3734 0.26 0.20 0.19
3737 -0.05 0.23 0.08
3738 -0.09 -0.21 -0.15
3739 -0.86 -1.15 -1.09
3740 0.91 0.78 0.57
3741 -1.34 -1.12 -1.13
3742 -0.04 0.11 0.07
3743 0.05 0.09 0.04
3744 1.45 0.71 1.02
3745 1.79 1.63 1.46
3746 -1.10 -1.03 -1.04
3747 0.28 0.48 0.44
3748 -0.13 -0.02 -0.14
3749 0.07 0.11 0.17
3750 0.06 -0.02 0.04
3751 -1.01 -0.35 -0.48
3752 0.16 0.15 0.11
3753 -0.42 0.34 0.18
3754 -1.28 -1.35 -1.26
3755 -0.54 -0.70 -0.62
3756 0.78 0.41 0.49
3758 -0.04 -0.20 -0.19
3760 0.21 0.17 0.15
3762 1.14 0.64 0.72
3763 -0.04 -0.15 -0.09
3764 0.00 -0.39 -0.29
3765 1.37 1.48 1.24
3766 -1.92 -0.76 -1.13
3767 -0.81 -0.22 -0.33
3768 -0.70 -0.19 -0.27
3769 0.26 0.45 0.35
3770 0.20 0.75 0.67
3771 -0.25 0.14 0.01
3772 2.31 1.64 1.73
3773 0.33 0.25 0.30
3774 0.02 0.16 0.09
3775 0.45 0.34 0.39
3776 -0.19 -0.20 -0.17
3777 -0.04 0.05 -0.01
3778 -0.05 -0.09 -0.10
3779 -0.54 -0.82 -0.69
3780 0.10 -0.29 -0.21
3781 1.73 0.82 1.14
3782 -0.40 -0.48 -0.48
3783 0.38 0.39 0.40
3784 0.32 0.30 0.32
3786 0.27 0.15 0.13
3787 0.19 0.17 0.07
3788 -0.45 0.05 0.04
3789 -1.98 -1.77 -2.55
3790 -1.99 -1.43 -1.49
3791 -1.25 -1.46 -1.22
3795 0.51 0.34 0.35
3796 0.73 1.76 1.42
3797 -0.29 -1.08 -0.91
3798 -1.30 -1.60 -1.39
3799 -1.87 -1.10 -1.32
3800 -0.52 0.36 0.20
3802 2.10 0.85 1.14
3804 -1.74 -1.56 -1.60
3805 -0.38 0.32 0.13
3806 0.52 0.45 0.24
3807 -1.34 -0.95 -1.03
3808 0.88 1.25 1.09
3809 1.99 -0.16 -0.02
3810 -0.21 -0.58 -0.43
3811 0.65 1.50 1.36
3813 -0.22 -0.70 -0.36
3814 0.60 1.00 0.91
3815 0.18 0.92 0.81
3816 -0.18 -0.13 -0.15
3817 -0.33 -0.70 -0.65
3818 -0.34 -1.00 -0.73
3819 -0.69 0.16 -0.09
3820 0.15 0.46 0.48
3821 -1.45 -0.78 -0.95
3823 0.76 0.58 0.66
3824 -0.37 -0.18 -0.10
3825 -0.50 -0.68 -0.65
3826 1.87 1.54 1.62
3827 -1.40 -1.04 -1.11
3828 -0.67 -0.09 -0.26
3829 0.16 -0.41 -0.27
3830 0.02 -0.51 -0.38
3831 1.31 0.96 0.90
3832 0.62 0.51 0.48
3833 -0.90 -0.69 -0.58
3834 -1.47 -0.83 -1.02
3835 -0.84 0.03 -0.14
3836 0.26 0.34 0.27
3837 1.12 1.12 1.04
3839 -0.36 -0.10 -0.19
3841 0.02 0.36 0.35
3843 1.31 1.61 1.53
3844 0.86 0.77 0.77
3845 0.71 0.96 0.83
3846 1.83 1.34 1.44
3847 -1.67 -1.00 -1.12
3848 0.20 -0.36 -0.11
3849 -0.40 -0.31 -0.20
3850 -0.33 -0.25 -0.28
3851 0.40 0.15 0.24
3852 -0.80 -0.54 -0.69
3854 0.37 0.32 0.26
3855 -1.59 -1.32 -1.28
3856 0.19 0.28 0.20
3857 -0.22 -0.62 -0.49
3858 -0.18 0.47 0.27
3859 -0.42 -0.43 -0.47
3860 -0.26 -0.57 -0.54
3861 0.00 -0.05 -0.02
3862 -1.92 -1.26 -1.35
3863 -0.98 -0.17 -0.24
3864 -0.01 0.33 0.38
3865 0.11 0.10 0.20
3866 -2.70 -1.82 -1.94
3867 -0.13 -0.21 -0.13
3868 0.04 0.11 0.16
3869 -0.48 -0.43 -0.62
3871 0.47 0.41 0.43
3872 -1.20 -0.64 -0.70
3873 -0.15 0.15 0.03
3874 1.56 1.34 1.25
3875 -0.77 -0.63 -0.67
3877 0.94 0.86 0.92
3880 0.05 0.38 0.35
3881 -1.26 -1.13 -1.06
3882 0.49 0.24 0.33
3883 -0.84 -0.56 -0.70
3884 -0.05 -0.09 0.02
3885 -0.22 -0.17 -0.11
3886 2.00 0.98 1.31
3887 -0.48 -0.70 -0.64
3888 2.25 1.26 1.68
3889 0.30 0.40 0.32
3890 -0.54 -0.76 -0.67
3892 -0.21 -0.02 -0.05
3893 0.63 0.36 0.45
3894 0.73 0.49 0.56
3896 -1.64 -1.47 -1.52
3897 0.32 0.02 0.14
3898 -0.23 0.43 0.19
3900 -1.06 -0.42 -0.62
3901 0.05 -0.19 -0.10
3903 0.26 -0.05 0.00
3904 -0.21 -0.26 -0.23
3905 0.24 0.57 0.52
3906 -0.05 0.03 -0.06
3907 -1.08 -0.71 -0.73
3908 0.22 -0.13 -0.09
3909 0.12 0.17 0.24
3910 -0.63 -0.03 -0.05
3911 0.19 -0.36 -0.16
3913 -1.81 -1.04 -1.14
3914 0.29 -0.31 -0.18
3915 0.22 0.34 0.12
3917 -0.11 0.70 0.61
3918 0.29 0.47 0.41
3919 0.39 -0.39 -0.25
3920 0.53 0.40 0.43
3921 0.30 0.36 0.41
3923 0.09 -0.11 -0.03
3924 -0.06 -0.35 -0.28
3925 -0.59 -1.41 -1.15
3929 0.41 -0.22 -0.17
3930 -0.53 -1.14 -0.82
3931 -2.83 -2.40 -2.33
3932 1.03 0.41 0.54
3933 0.99 0.90 0.98
3934 0.53 0.17 0.24
3935 0.54 0.45 0.47
3936 -0.53 -0.50 -0.50
3937 -0.23 0.10 0.04
3938 0.22 -0.11 -0.11
3939 0.57 0.08 0.07
3942 -0.84 -0.61 -0.73
3944 -0.02 0.67 0.46
3945 0.23 0.41 0.36
3946 0.58 0.35 0.45
3947 -0.61 -0.36 -0.51
3948 -1.01 -0.66 -0.73
3949 0.92 0.74 0.85
3950 -0.91 -0.43 -0.48
3951 -0.46 -0.03 -0.11
3952 -0.90 -1.11 -1.00
3953 -0.99 -1.10 -0.98
3954 0.49 -0.02 0.13
3955 -0.13 0.10 0.10
3956 -0.48 -0.40 -0.46
3957 -1.07 -0.88 -0.91
3958 -1.08 -0.86 -0.83
3959 1.19 1.18 1.16
3960 0.66 0.83 0.80
3961 -1.96 -1.50 -1.51
3962 -0.54 -0.42 -0.51
3963 0.39 0.12 0.25
3964 0.84 0.15 0.35
3965 -0.25 -0.34 -0.32
3967 0.94 0.63 0.67
3968 0.12 -0.00 0.05
3969 0.48 0.24 0.26
3970 0.36 0.24 0.25
3973 0.47 1.06 0.95
3974 0.76 0.64 0.79
3975 0.01 0.62 0.47
3976 -2.77 -2.07 -2.13
3977 0.69 0.46 0.50
3978 0.32 0.16 0.20
3979 0.30 0.01 0.15
3980 2.13 2.40 2.07
3981 2.36 1.75 1.85
3982 1.30 1.34 1.35
3984 0.44 0.48 0.36
3985 -0.10 -0.18 -0.18
3986 0.67 0.08 0.28
3987 -0.46 0.45 0.22
3988 1.22 0.81 0.83
3989 0.41 0.54 0.50
3993 0.40 0.36 0.32
3995 0.41 0.22 0.30
3996 0.54 0.50 0.58
3997 -0.10 -0.09 -0.14
3998 0.05 -0.01 0.01
3999 0.64 0.39 0.42
4000 -1.14 -1.22 -1.16
4002 0.14 0.21 0.19
4003 0.28 0.61 0.53
4004 -0.47 0.06 -0.09
4006 -0.72 -0.46 -0.45
4007 0.57 0.60 0.69
4008 0.44 0.07 0.36
4009 0.16 0.06 0.11
4010 0.38 0.44 0.58
4011 0.66 1.19 1.02
4012 1.04 1.08 1.09
4013 1.19 1.05 1.07
4014 0.67 1.32 1.16
4015 0.30 0.57 0.53
4016 -0.80 -0.17 -0.31
4017 0.27 0.21 0.24
4018 -0.05 -0.03 -0.02
4019 -0.22 -0.25 -0.26
4020 0.93 1.13 1.06
4021 -0.28 -0.38 -0.31
4022 -0.09 -0.05 -0.02
4023 0.78 0.34 0.30
4024 -0.42 0.17 0.09
4025 -0.70 -0.18 -0.31
4026 -0.21 -0.37 -0.34
4027 0.02 -0.08 -0.01
4028 -1.03 -1.09 -1.04
4029 -0.23 0.36 0.24
4030 0.86 0.45 0.56
4031 3.45 2.23 2.45
4032 0.27 0.22 0.16
4035 -2.13 -1.82 -1.80
4036 1.14 0.77 0.95
4037 0.50 0.70 0.65
4038 -1.85 -0.65 -0.99
4039 0.02 0.00 -0.03
4040 0.99 0.79 0.74
4041 0.62 -0.05 0.02
4042 1.20 1.26 1.16
4044 1.01 1.59 1.40
4045 1.33 1.38 1.33
4046 1.23 1.07 1.08
4048 0.72 0.09 0.15
4049 -0.94 -1.21 -1.13
4050 -1.13 -1.15 -1.15
4051 1.46 1.22 1.16
4052 0.86 0.88 0.86
4053 1.49 1.56 1.50
4056 1.53 1.59 1.48
4057 -0.03 0.05 0.04
4058 -0.19 -0.06 -0.09
4059 0.40 0.20 0.21
4060 0.01 -0.05 -0.06
4061 0.89 0.43 0.45
4062 -0.52 -0.81 -0.51
4063 0.01 0.03 -0.07
4064 1.28 0.61 0.66
4065 -1.07 -1.94 -2.43
4067 -1.10 -0.96 -0.89
4069 -0.07 -0.50 -0.26
4071 -1.04 -1.14 -1.04
4072 0.39 -0.08 0.02
4073 -1.51 -1.51 -1.50
4074 -0.61 -1.05 -0.99
4075 0.37 0.67 0.68
4076 -0.23 -0.41 -0.25
4077 -0.41 -0.86 -0.79
4079 -1.97 -1.51 -1.75
4080 -0.47 -0.80 -0.71
4081 -0.48 -0.50 -0.42
4082 0.65 0.28 0.33
4083 1.96 1.30 1.41
4084 1.06 1.59 1.35
4085 1.60 1.32 1.32
4087 0.69 0.19 0.11
4089 0.27 0.68 0.53
4090 0.03 0.46 0.40
4091 -0.48 -0.23 -0.31
4092 -0.03 0.19 0.10
4094 0.24 0.39 0.35
4095 -0.50 -0.53 -0.50
4096 -0.67 -0.63 -0.67
4097 -0.16 -0.03 -0.12
4098 1.38 0.41 0.68
4099 -0.39 0.05 -0.03
4100 -0.63 -0.52 -0.48
4101 0.64 1.00 0.94
4102 -2.19 -2.03 -1.98
4103 -1.26 -1.21 -1.18
4105 -4.22 -2.95 -3.04
4106 -0.67 -0.74 -0.75
4108 -1.91 -1.67 -1.55
4109 -2.01 -1.53 -1.41
4110 -1.72 -0.94 -1.08
4113 -1.18 -0.66 -0.73
4114 -0.27 0.13 0.01
4116 -0.21 -0.36 -0.39
4118 -0.65 -0.47 -0.42
4120 0.54 0.26 0.33
4122 -0.61 -0.12 -0.26
4123 -0.44 -0.24 -0.33
4124 0.57 0.71 0.71
4126 -0.34 0.34 0.20
4127 -0.70 -0.72 -0.67
4128 0.56 0.87 0.92
4129 -0.24 -0.25 -0.21
4130 0.16 0.11 0.09
4131 -1.21 -1.03 -1.02
4132 -1.16 -1.22 -1.15
4133 0.12 0.08 0.07
4134 0.01 -0.21 -0.26
4135 -0.55 -0.43 -0.51
4136 0.75 0.42 0.49
4137 -0.17 -0.27 -0.28
4138 -0.82 -0.74 -0.74
4140 0.15 0.32 0.29
4141 -1.15 -0.99 -0.93
4143 -0.16 -0.00 -0.10
4144 0.73 0.40 0.25
4146 -1.55 -1.23 -1.21
4147 -1.10 -1.07 -1.00
4148 0.47 0.64 0.63
4149 0.38 0.44 0.40
4151 1.31 0.97 1.08
4153 -0.14 0.11 0.07
4155 -1.30 -1.49 -1.49
4156 1.81 1.63 1.51
4157 0.81 1.15 0.89
4159 -1.55 -1.25 -1.28
4161 -1.84 -0.92 -1.07
4162 -0.16 0.48 0.29
4163 -0.98 0.05 -0.26
4164 0.92 1.33 1.23
4165 0.01 0.09 0.14
4167 -0.44 0.41 0.16
4168 0.64 1.21 0.90
4169 -0.42 -0.01 -0.09
4170 0.01 -0.23 -0.18
4172 0.92 0.89 0.85
4173 -0.14 -0.30 -0.23
4174 -0.91 -0.91 -0.84
4175 -1.01 0.06 -0.20
4177 0.93 0.91 0.87
4178 -0.19 -0.16 -0.09
4179 0.20 0.17 0.13
4180 0.27 0.19 0.15
4181 0.15 0.34 0.25
4182 -0.05 -0.14 -0.12
4183 -0.29 -0.46 -0.43
4184 0.03 0.15 0.14
4185 0.42 0.71 0.62
4186 0.77 0.91 0.86
4187 -0.30 -0.29 -0.25
4188 -0.38 -0.46 -0.42
4190 0.50 0.45 0.42
4191 -0.43 -0.42 -0.40
4192 -0.66 -0.56 -0.51
4193 0.40 0.36 0.28
4196 0.10 0.63 0.51
4197 -0.58 -0.61 -0.60
4198 0.25 0.15 0.18
4199 0.09 0.08 0.11
4200 -0.95 -0.56 -0.71
4201 -1.25 -1.48 -1.42
4202 0.75 1.40 1.25
4203 -0.57 -0.54 -0.58
4204 -1.34 -0.22 -0.33
4205 -1.05 -0.70 -0.81
4206 -0.48 -1.15 -1.12
4207 0.24 -0.08 0.01
4208 0.79 0.39 0.56
4209 1.51 2.27 2.09
4210 -0.70 -0.46 -0.54
4211 -0.35 -0.31 -0.37
4212 -0.44 -0.32 -0.38
4214 0.69 0.45 0.44
4215 0.55 0.26 0.26
4216 0.03 0.02 0.01
4217 0.72 0.66 0.57
4218 0.03 -0.30 -0.39
4219 -0.78 -0.77 -0.82
4220 0.71 0.41 0.41
4221 0.88 1.01 0.92
4222 0.06 0.40 0.33
4223 0.83 0.66 0.68
4224 -0.07 -0.26 -0.13
4225 -0.72 -0.64 -0.60
4226 0.26 0.16 0.18
4227 -1.04 -1.43 -1.15
4229 1.24 1.18 1.15
4230 0.28 -0.06 -0.15
4231 -0.13 -0.38 -0.32
4232 -0.31 -0.77 -0.35
4234 -0.93 -0.80 -0.95
4235 0.00 0.31 0.16
4236 0.25 0.26 0.30
4237 -1.36 -1.31 -1.31
4238 -0.36 -0.37 -0.25
4239 -2.10 -2.04 -2.08
4240 -1.23 -1.27 -1.23
4241 -1.80 -1.95 -1.90
4242 0.77 0.29 0.33
4243 0.47 0.02 -0.05
4244 1.63 1.11 1.17
4245 1.16 0.09 0.39
4246 0.65 0.37 0.49
4247 1.09 1.21 1.14
4248 0.20 0.05 0.13
4250 -0.03 -0.39 -0.36
4251 -0.17 -0.24 -0.36
4252 0.25 0.34 0.21
4253 0.13 0.04 0.13
4254 1.38 1.24 1.22
4255 0.27 0.05 0.11
4256 0.64 0.30 0.30
4257 1.05 1.03 0.95
4259 0.55 0.53 0.05
4260 -0.50 0.60 -0.22
4262 0.42 0.31 0.28
4263 -0.31 -0.03 -0.08
4264 1.85 1.94 1.77
4265 -0.02 -0.24 -0.39
4266 2.24 1.83 1.71
4267 1.37 1.36 1.32
4269 -3.02 -2.96 -2.70
4270 0.67 0.76 0.66
4271 -4.92 -4.32 -4.27
4272 2.84 1.74 1.99
4274 1.06 0.42 0.70
4275 0.01 -0.30 -0.19
4276 0.44 -0.17 -0.04
4277 1.30 1.32 1.25
4278 -0.47 -0.52 -0.30
4279 -0.02 1.64 0.93
4280 0.25 -0.25 -0.13
4281 -2.41 -1.49 -1.60
4282 -5.41 -5.28 -5.06
4283 0.51 0.48 0.46
4284 -3.64 -3.39 -3.41
4285 0.77 0.85 0.74
4286 -3.10 -2.09 -2.28
4287 -0.09 -0.06 -0.05
4288 -0.11 0.03 0.01
4289 0.88 0.82 0.80
4290 -0.09 -0.10 -0.20
4292 2.11 1.65 1.51
4294 2.44 0.33 0.55
4295 0.57 0.14 0.19
4296 -0.22 0.45 0.33
4297 -0.18 -0.65 -0.43
4298 1.97 2.56 2.39
4299 1.64 2.58 2.28
4300 0.86 0.14 0.23
4301 -0.78 -0.81 -0.85
4302 -1.27 -0.93 -0.90
4303 -0.31 -0.65 -0.52
4304 -1.02 -1.17 -1.04
4305 -1.14 -1.37 -1.26
4306 -0.54 -0.26 -0.35
4308 2.02 1.29 1.29
4309 -0.46 -0.32 -0.31
4310 0.86 0.68 0.78
4311 1.59 1.12 1.24
4312 -0.79 -0.87 -0.74
4313 -0.10 -0.40 -0.23
4314 1.12 0.49 0.63
4316 1.15 1.87 1.68
4318 2.02 1.68 1.64
4319 0.72 0.34 0.42
4320 -1.33 -1.21 -1.17
4322 -1.80 -1.32 -1.31
4323 -4.49 -2.83 -3.36
4324 -6.27 -3.93 -4.33
4325 -1.06 -1.45 -1.29
4326 -2.76 -3.06 -2.70
4328 -0.53 -0.93 -0.95
4330 0.45 0.05 0.18
4331 0.21 0.62 0.47
4332 -0.44 0.04 -0.15
4333 0.92 0.89 0.73
4334 -0.94 -1.28 -1.20
4335 -0.02 -0.27 -0.29
4336 -0.76 -0.76 -0.71
4338 1.01 0.99 1.01
4339 0.05 0.13 0.07
4341 0.13 0.55 0.28
4342 -4.91 -3.66 -3.89
4343 0.46 -0.61 -0.57
4344 0.46 0.24 0.31
4345 1.36 1.49 1.34
4346 -2.54 -1.03 -1.39
4347 0.98 1.52 1.45
4348 -0.55 -0.79 -0.78
4349 0.00 0.19 0.35
4350 -2.51 -2.46 -2.32
4352 0.65 0.58 0.32
4353 1.04 0.42 0.60
4354 -0.47 0.00 -0.08
4355 0.73 0.97 0.81
4356 -2.48 -2.48 -2.21
4358 1.00 0.96 0.88
4359 -0.06 -0.63 -0.48
4360 -1.54 -1.82 -1.45
4361 0.98 0.82 0.74
4362 0.28 0.05 0.25
4363 2.40 1.74 1.75
4364 -1.59 -1.04 -1.07
4367 1.21 1.03 0.99
4368 -1.28 -1.07 -0.95
4370 -1.40 -1.24 -1.20
4371 -1.97 -1.81 -1.58
4372 -0.82 -1.45 -1.32
4373 -0.84 -1.25 -0.98
4374 0.69 1.14 1.03
4375 1.04 1.61 1.59
4376 -1.13 -1.78 -1.64
4377 -2.34 -2.26 -2.11
4378 -1.05 -1.94 -1.74
4379 -0.25 -1.03 -0.90
4382 0.18 -0.10 -0.03
4383 -0.30 -0.53 -0.38
4384 0.49 0.74 0.54
4385 1.24 0.92 0.96
4386 -0.43 -0.21 -0.25
4387 -4.31 -3.85 -3.77
4388 -0.65 -0.29 -0.35
4389 -1.01 -0.86 -0.88
4390 0.37 -0.36 -0.11
4391 -0.10 -0.03 -0.13
4392 -2.62 -1.94 -2.00
4393 -1.28 -0.96 -0.96
4394 -0.75 -0.42 -0.38
4395 0.80 0.47 0.64
4396 1.71 1.26 1.32
4398 -1.85 -1.09 -1.21
4399 -1.21 -0.73 -0.74
4400 -1.63 -1.13 -1.11
4401 0.27 0.16 0.28
4403 0.07 -0.53 -0.39
4404 -0.96 0.36 0.08
4406 0.85 0.72 0.67
4409 0.54 0.90 0.91
4410 0.58 0.58 0.68
4411 -0.10 0.27 0.18
4412 0.62 0.85 0.67
4413 -0.29 -0.34 -0.41
4414 -1.72 -1.80 -1.69
4416 -1.16 -1.00 -1.03
4417 0.74 0.84 0.86
4420 1.84 1.51 1.40
4421 -0.34 -0.46 -0.37
4423 -0.20 -0.14 -0.11
4424 1.08 1.14 1.08
4426 -1.27 -1.16 -1.16
4427 -2.41 -1.69 -1.82
4428 -0.08 0.01 -0.01
4429 1.25 0.81 0.76
4430 0.59 0.57 0.62
4431 0.18 0.33 0.30
4432 -0.74 -0.69 -0.63
4433 -0.60 -0.59 -0.54
4434 0.54 0.89 0.80
4435 0.41 0.44 0.38
4436 0.98 1.06 1.06
4437 -1.12 -0.40 -0.62
4438 0.37 0.33 0.41
4439 0.24 0.35 0.30
4441 1.51 1.83 1.67
4442 -0.61 -0.67 -0.69
4443 0.55 0.21 0.28
4444 -0.35 -0.34 -0.22
4445 0.55 0.57 0.63
4447 0.44 0.22 0.28
4448 0.18 0.00 -0.03
4449 0.37 0.39 0.29
4451 -0.77 -0.10 -0.26
4452 -1.22 -0.74 -0.92
4453 -1.28 -0.24 -0.58
4454 0.13 1.07 0.89
4455 0.66 0.74 0.81
4456 -0.22 -0.20 -0.24
4457 -0.23 0.05 -0.09
4458 0.60 1.06 0.82
4459 -0.28 0.01 -0.02
4460 0.90 0.42 0.45
4462 -0.82 -0.54 -0.51
4463 0.31 -0.28 -0.15
4464 1.25 0.66 0.64
4465 0.25 -0.29 -0.15
4466 -0.31 -0.55 -0.45
4467 -0.14 -0.56 -0.49
4468 0.08 -0.15 0.02
4469 -0.05 -0.31 -0.12
4471 -0.26 -0.22 -0.17
4472 0.29 0.51 0.44
4473 0.02 0.12 0.17
4475 -0.59 -0.36 -0.45
4476 -1.21 -1.17 -1.10
4477 -0.26 -0.11 -0.10
4478 -0.36 -0.06 0.01
4480 -0.10 -0.30 -0.21
4481 0.65 0.43 0.55
4482 -0.52 -0.58 -0.52
4483 0.31 0.21 0.22
4484 0.84 0.60 0.61
4485 -0.22 -0.24 -0.23
4486 -0.02 -0.01 -0.02
4487 0.65 0.78 0.74
4488 0.33 0.12 0.03
4489 0.04 0.15 -0.01
4490 -0.49 -0.43 -0.44
4491 -1.54 -0.97 -1.01
4492 0.73 0.52 0.58
4493 -0.15 -0.21 -0.17
4494 0.29 0.58 0.48
4495 0.25 0.21 0.19
4496 1.56 1.36 1.30
4497 0.76 0.58 0.61
4499 0.66 0.73 0.69
4500 -0.32 0.12 0.04
4501 0.96 0.93 0.88
4502 0.19 0.56 0.44
4503 0.44 0.77 0.63
4504 0.91 0.02 0.13
4505 1.07 0.23 0.28
4506 0.15 0.14 0.12
4507 1.26 0.70 0.76
4508 1.74 2.04 2.03
4509 0.06 0.47 0.28
4510 0.72 0.34 0.48
4511 0.02 -0.11 -0.08
4512 0.01 -0.38 -0.27
4513 1.90 1.05 1.40
4514 0.28 0.02 0.10
4515 -0.04 -0.01 -0.00
4517 0.53 0.38 0.39
4518 0.65 0.60 0.49
4519 0.97 0.67 0.65
4520 -0.27 -0.17 -0.06
4521 -0.41 0.37 0.18
4522 0.45 0.26 0.26
4523 -0.22 -0.47 -0.40
4524 0.42 0.05 0.22
4525 1.58 1.39 1.42
4526 -0.71 -0.31 -0.31
4527 -0.79 0.04 0.02
4528 -0.62 -0.89 -0.76
4529 1.27 0.88 0.95
4530 0.49 0.28 0.27
4531 1.61 1.54 1.48
4532 0.31 0.44 0.34
4533 1.48 0.47 0.71
4534 0.33 0.80 0.66
4535 5.98 5.78 5.51
4536 0.32 -0.10 0.19
4537 1.02 0.62 0.73
4538 0.77 -0.49 -0.15
4539 -1.17 -0.88 -0.76
4540 2.13 1.20 1.09
4541 -0.67 -0.95 -0.76
4542 -0.21 -0.51 -0.33
4544 1.63 1.03 1.06
4545 3.28 2.14 2.32
4548 6.06 4.82 4.97
4549 -4.84 -3.37 -3.14
4551 -4.44 -4.50 -4.22
4554 3.37 2.13 2.38
