#ID  HF   MP2  CCSD(T)
 178 -0.19 -0.27 -0.23
5406 0.82 0.70 0.65
5451 -1.39 -2.66 -2.18
3004 0.12 -0.08 -0.05
4755 -3.09 -2.19 -2.17
3970 0.59 0.57 0.55
3368 -0.51 -0.46 -0.38
1998 -0.74 -0.49 -0.61
2985 3.38 2.32 2.51
4597 0.54 -1.55 -1.02
3014 0.94 1.80 1.82
6481 0.71 0.45 0.40
2505 0.11 0.14 0.12
3746 -1.41 -1.22 -1.26
2460 -0.43 -0.48 -0.42
5098 -4.96 -2.78 -3.19
2957 0.26 -0.00 0.02
1835 -2.98 0.36 -0.80
 913 1.37 0.45 0.50
1106 0.40 0.38 0.36
3945 0.07 0.22 0.18
 852 -0.17 -0.12 -0.13
2738 -0.34 -0.25 -0.31
6844 -1.18 -0.40 -0.56
3191 0.08 -0.23 -0.13
3090 0.80 0.77 0.70
 957 0.65 0.63 0.70
1642 -0.95 -1.16 -1.10
3461 -0.59 -0.82 -0.79
7023 1.48 1.31 1.30
4784 0.12 0.08 0.10
1828 -0.80 -0.87 -0.72
3730 0.04 -0.37 -0.24
4965 -3.79 -1.48 -1.91
4548 2.28 1.91 1.80
 628 1.79 1.08 1.20
4087 -1.40 -1.81 -2.10
7199 11.82 11.50 10.01
2901 -1.51 -1.04 -1.08
1832 -0.06 -0.33 -0.25
 451 0.14 -0.02 0.01
2121 0.19 0.27 0.23
 183 0.87 0.60 0.68
6031 0.14 -0.10 -0.06
6462 -0.51 0.23 -0.02
6999 0.03 0.63 0.33
2417 0.83 0.47 0.50
4954 16.07 9.30 10.70
 860 -0.53 -0.31 -0.35
5315 -0.01 -0.33 -0.38
3615 -0.50 -0.48 -0.47
2841 0.53 0.55 0.47
1970 -1.07 0.16 0.02
1626 0.68 0.07 0.14
1511 -0.22 -0.24 -0.26
1614 2.14 1.21 1.34
4186 0.53 0.54 0.49
6543 -0.40 0.03 0.16
7160 -0.86 -0.26 -0.50
3814 0.51 0.59 0.71
 456 -0.01 -0.04 -0.05
5995 0.19 0.49 0.37
3111 0.70 1.30 1.03
4288 0.33 0.28 0.24
1213 0.49 -0.11 0.05
5296 1.10 0.48 0.61
4240 -0.27 -0.09 -0.14
5554 0.01 0.04 0.08
4248 1.16 0.99 1.00
1698 -0.69 -0.69 -0.67
2554 -0.40 0.06 -0.31
6119 1.88 1.01 0.97
5915 0.27 0.23 0.23
2177 0.99 0.93 0.94
4994 -0.26 -0.29 -0.27
 480 0.23 0.24 0.25
6010 5.82 3.10 3.37
2646 0.06 0.27 0.23
3521 0.45 0.60 0.64
5166 1.43 1.69 1.58
4136 0.81 0.79 0.83
3350 -0.46 0.09 -0.01
5058 0.55 0.95 0.88
1616 -7.20 -5.61 -5.84
3768 -0.27 0.15 0.06
1423 -0.76 -0.33 -0.43
4745 -5.33 -7.48 -6.97
3564 -0.26 0.11 0.06
2128 -0.44 -0.40 -0.44
5250 -0.21 0.60 0.45
3875 -0.05 -0.21 -0.23
1929 0.38 -0.11 -0.07
1962 -2.57 -0.75 -1.47
 553 -0.51 -0.25 -0.34
1092 -0.48 -0.47 -0.35
6219 -0.98 -0.20 -0.07
1799 -0.03 -0.56 -0.45
3750 -0.20 0.01 -0.04
3409 1.08 0.70 0.83
 650 0.81 0.60 0.59
5345 0.11 -0.22 -0.08
1726 0.20 -0.09 0.05
3482 -0.54 0.09 -0.03
1296 -1.11 -0.74 -0.74
6887 1.52 0.89 0.94
6192 -0.96 -0.98 -0.92
 871 0.84 0.96 0.78
5907 -0.52 -0.29 -0.33
3296 -0.56 -0.83 -0.89
5745 0.34 -0.14 -0.01
5974 -0.11 -0.05 -0.10
4603 -8.61 -5.92 -6.22
1645 3.07 2.47 2.62
5562 -0.95 0.26 0.09
3000 0.72 0.47 0.53
6088 -1.01 -1.08 -1.10
 729 -0.83 -0.65 -0.67
2519 -0.62 -0.38 -0.39
4630 1.34 0.71 0.76
6426 1.40 1.47 1.31
7012 0.45 0.58 0.32
3933 0.60 0.47 0.54
5298 -0.29 -0.62 -0.47
 908 -1.00 -0.82 -0.88
4519 1.47 1.22 1.20
5843 0.57 1.40 0.99
2594 -0.18 -0.46 -0.49
5410 1.01 1.21 1.09
5668 0.61 0.35 0.39
6049 -0.00 -0.36 -0.31
1836 1.21 1.57 1.54
6284 0.10 -0.12 0.05
1245 -0.18 -0.18 -0.17
1952 -0.98 -0.62 -0.68
4781 -0.78 -1.50 -1.42
2010 -0.99 -1.00 -0.97
2158 -0.07 1.07 0.43
 287 0.36 0.20 0.19
6391 -0.40 -0.14 -0.18
4197 -0.17 -0.21 -0.23
1240 2.06 2.36 2.29
2687 -0.03 -0.09 -0.01
2707 -2.33 -2.43 -2.40
6864 0.77 0.56 0.64
  85 -0.36 -0.47 -0.41
4501 0.39 0.42 0.34
2866 4.52 7.22 5.57
 350 -0.47 -0.48 -0.43
1065 0.42 0.01 0.06
3505 -0.66 0.15 -0.07
3558 0.46 0.40 0.41
4329 13.39 14.16 12.39
5157 -1.64 -1.17 -1.19
6658 1.63 1.91 1.77
1009 0.65 0.64 0.67
6165 -2.58 -1.47 -1.63
5823 -2.47 -2.17 -2.08
7000 -0.38 0.12 -0.08
4585 0.09 0.20 0.22
4940 -1.51 -1.29 -1.27
4682 0.55 0.42 0.40
3416 -0.23 -0.17 -0.25
2167 0.50 0.08 0.18
5544 -0.66 -0.64 -0.69
1219 -0.17 -0.06 -0.08
3293 1.65 1.40 1.31
4743 -3.19 -3.43 -3.74
 993 -1.88 -1.28 -1.34
6974 3.01 1.35 1.79
3283 -0.04 0.39 0.23
 942 1.04 0.84 0.81
2404 0.48 0.36 0.35
1627 0.19 -0.35 -0.22
6017 -0.52 -0.68 -0.66
3046 -0.03 0.09 0.02
6420 -1.08 -0.70 -0.74
1610 3.16 0.62 1.50
1847 -0.81 -0.98 -1.11
1196 0.24 0.26 0.27
4818 1.18 -0.37 -0.24
5559 -0.80 -0.80 -0.82
 582 -0.05 -0.20 -0.18
7005 -0.60 -0.46 -0.44
2112 0.34 0.24 0.28
3633 -0.30 -0.17 -0.22
5734 0.49 -0.03 0.21
 413 0.07 0.03 0.06
 925 -0.23 0.39 0.23
1762 -0.26 -0.58 -0.48
1027 0.21 0.28 0.26
2237 -0.05 0.06 -0.01
6781 3.05 2.61 2.73
1909 0.10 -0.57 -0.55
3381 -0.91 -0.67 -0.59
4997 -1.57 -1.27 -1.31
3466 -0.33 0.02 -0.00
 992 -0.93 -0.62 -0.71
6497 -2.72 -1.59 -1.87
4118 -1.28 -1.16 -1.07
2034 0.43 0.38 0.37
6579 -3.57 -2.20 -2.63
2089 -0.63 -0.22 -0.24
3120 1.73 1.44 1.50
 909 0.40 0.37 0.40
5879 -3.56 -2.61 -2.95
1668 0.04 0.09 0.01
3441 -1.19 -0.91 -1.21
2036 0.10 -0.02 -0.02
1184 -0.01 0.17 0.18
1549 -13.66 -13.87 -13.43
5455 0.51 0.34 0.39
5272 -0.32 -0.95 -0.82
2688 0.45 0.35 0.34
6086 0.42 0.35 0.43
2525 0.25 0.02 0.12
2087 0.26 -0.01 0.04
3100 0.30 -0.67 -0.83
6064 0.43 0.36 0.26
 434 -0.13 -0.20 -0.17
1221 -0.01 0.01 0.02
3473 0.48 1.12 0.89
3672 -0.69 -0.63 -0.68
3420 -1.07 -1.11 -1.14
4212 0.35 0.31 0.29
6679 0.84 0.20 0.26
5738 -0.42 -0.12 -0.15
1565 -0.21 0.01 -0.10
1584 -0.02 0.06 0.04
1003 -0.91 -0.95 -0.92
1708 0.45 0.47 0.44
1498 -0.75 -0.66 -0.63
1907 0.16 0.42 0.31
3470 -0.37 -0.81 -0.73
2547 -2.17 -0.47 -0.68
1844 0.20 0.03 0.10
3371 0.29 0.09 0.08
 467 0.10 -0.03 -0.09
1246 -0.16 -0.06 -0.04
5360 -5.02 -4.10 -4.08
2506 0.22 0.48 0.50
1768 3.16 2.43 2.42
7182 2.27 1.88 1.86
1495 -0.06 -0.27 -0.22
2205 -0.19 0.25 0.13
 522 1.50 1.72 1.59
6316 0.14 0.03 0.14
2132 0.78 0.77 0.66
6651 -0.17 0.28 0.18
1950 0.15 0.20 0.16
5392 -0.93 -0.85 -0.73
1435 -0.78 -0.45 -0.50
1242 -0.21 -0.40 -0.22
5382 0.76 0.48 0.54
6560 0.82 1.26 1.12
2074 0.08 -0.04 -0.03
5162 -0.34 -0.34 -0.31
 919 0.55 0.40 0.43
1811 -0.85 -0.73 -0.69
4515 -0.02 0.11 0.09
1382 0.97 0.78 0.82
 748 -0.13 -0.22 -0.22
5579 -3.25 -2.86 -2.68
1509 -0.00 0.02 0.02
7208 1.36 1.03 0.71
1059 1.43 1.54 1.37
6936 -0.16 0.53 0.32
6749 -0.24 1.03 0.71
  30 -0.63 -0.38 -0.42
4469 0.40 0.03 0.14
3017 2.12 1.69 1.70
6326 -0.42 -0.61 -0.47
6738 2.14 1.74 1.83
  12 -0.12 -0.08 -0.15
3936 -1.49 -1.40 -1.37
4780 3.78 3.56 3.43
 644 0.23 0.29 0.23
1441 0.41 0.35 0.28
4902 0.25 0.34 0.23
5051 2.71 2.84 2.73
5985 -0.71 -0.36 -0.50
2082 -0.32 -0.23 -0.25
5982 0.90 1.27 1.09
5069 -2.06 -3.71 -3.23
2978 0.09 -0.16 -0.11
1816 -1.25 -1.06 -1.15
1502 0.07 -0.01 -0.03
3490 -0.10 -0.20 -0.23
2294 0.77 0.80 0.77
 703 -0.06 0.41 0.28
6929 3.40 2.84 2.57
1017 -0.04 0.34 0.14
 944 1.23 1.13 1.07
5771 1.01 1.17 1.07
5466 0.59 0.47 0.49
2837 -0.56 -0.70 -0.62
1333 0.42 0.15 0.27
2524 0.17 0.32 0.24
4124 0.13 0.40 0.33
6121 0.94 1.13 1.10
3150 -0.22 -0.37 -0.35
1375 -0.11 0.30 0.16
2663 -0.24 -0.06 -0.11
1302 0.94 0.73 0.78
3849 0.51 0.68 0.71
2864 -2.58 -2.93 -2.81
6567 -4.81 -0.90 -1.98
2189 -0.28 -0.09 -0.10
1056 -0.53 -0.43 -0.47
 329 -0.08 -0.05 -0.10
 750 -0.25 -0.19 -0.09
2621 1.03 0.08 0.19
1863 0.26 0.62 0.40
2019 -0.16 -0.91 -0.60
5452 0.39 0.96 0.72
6377 -1.27 -1.45 -1.52
 250 -0.13 0.10 0.04
2680 -0.40 -0.09 -0.13
2046 -0.43 -0.29 -0.33
2511 -0.32 -0.53 -0.48
 851 0.00 0.04 0.01
1414 -0.95 -0.36 -0.45
 328 -0.45 -0.07 -0.07
4651 -0.74 -0.66 -0.72
1165 2.95 0.60 0.32
5744 -0.04 0.02 0.04
1655 0.07 -0.10 -0.03
2016 0.14 0.03 -0.02
3160 -0.03 0.34 0.30
  92 -0.07 -0.07 -0.09
1237 0.97 1.81 1.71
6009 -0.66 -1.13 -1.12
4791 1.63 0.49 0.98
2276 -0.55 -0.01 -0.17
 692 0.21 0.65 0.52
2146 -0.04 0.02 0.01
6347 -0.56 -1.39 -1.22
6478 0.65 0.26 0.26
1120 -0.55 -0.33 -0.39
5475 2.00 1.65 1.62
4807 0.98 0.75 0.76
5356 0.00 0.21 0.16
 338 -3.79 -0.87 -1.80
5341 0.14 0.15 0.20
5480 1.24 1.11 0.98
1189 1.45 0.75 0.98
 317 0.25 0.21 0.18
2154 1.07 0.87 0.88
6444 3.07 0.94 1.27
6865 0.25 -0.47 -0.39
3599 -0.69 -0.20 -0.32
1544 0.36 0.07 0.10
 107 -0.44 -0.58 -0.54
5196 1.49 1.41 1.47
4895 -1.51 -0.94 -1.06
5473 -0.47 -0.59 -0.57
2246 1.20 1.21 1.12
6409 0.34 0.38 0.42
5344 -3.01 -2.55 -2.45
6637 -0.25 -0.28 -0.29
7066 4.39 4.88 3.89
5834 -0.37 0.41 -0.04
4018 -0.18 -0.16 -0.13
4242 0.35 0.06 0.08
3681 0.25 -0.00 0.06
 283 0.16 -0.11 -0.01
2155 1.19 0.72 0.80
3167 1.03 0.46 0.61
5192 -2.95 -4.84 -4.35
1112 0.71 0.40 0.42
4015 0.51 0.74 0.68
2684 0.44 0.08 0.17
6325 1.08 1.09 1.04
4964 1.22 1.24 1.25
1913 1.90 1.82 1.71
2768 -0.08 -0.75 -0.65
5061 0.20 0.66 0.53
 741 1.20 0.60 0.72
2811 0.64 0.49 0.47
4441 0.31 0.80 0.66
3951 -0.55 -0.38 -0.39
 976 0.88 1.39 0.97
4549 0.56 2.13 1.95
3665 -0.22 -0.38 -0.37
2671 -0.22 -0.22 -0.23
4356 1.01 1.02 1.07
3527 -0.89 -0.52 -0.54
4144 0.70 0.58 0.47
 384 -1.26 0.85 0.01
1985 1.49 1.28 1.35
2119 -0.57 -0.12 -0.19
4268 13.49 14.06 13.05
1606 -1.65 -1.78 -1.68
6305 1.40 0.83 1.00
4076 0.43 -0.03 0.05
1313 -1.59 -1.06 -1.16
3932 0.03 0.06 0.09
6873 -4.56 -4.89 -4.37
 320 2.34 2.31 2.25
4858 -4.69 -2.89 -2.88
  15 0.18 0.15 0.15
3538 -0.21 -0.01 -0.09
4476 -0.99 -1.05 -1.06
5785 -1.36 -1.35 -1.32
1518 17.14 13.56 13.54
3436 0.85 0.75 0.77
5274 0.73 0.06 0.29
7062 -1.27 -0.56 -0.47
2682 0.44 0.25 0.23
6178 0.25 0.08 0.18
4897 0.13 0.14 0.26
2897 -0.33 -0.65 -0.50
3484 0.03 0.12 0.06
4879 1.69 1.27 1.41
1399 0.41 0.33 0.37
4190 0.25 0.13 0.11
7196 -0.14 1.62 2.04
3330 -1.70 -0.93 -0.95
5332 2.60 3.66 3.38
1284 -1.43 -0.11 -0.38
2059 -0.05 -0.16 -0.05
5591 0.07 -0.60 -0.46
3596 -0.06 0.02 0.01
3218 4.41 3.64 3.74
1514 -0.38 -0.42 -0.39
5461 0.24 0.36 0.28
2521 1.74 1.75 1.56
6275 0.92 1.05 1.04
1519 -4.87 -4.25 -4.28
5414 -0.27 0.32 0.31
1363 -0.60 -0.22 -0.42
3041 0.86 0.69 0.70
1711 7.24 8.88 7.51
6635 -0.54 -1.76 -1.49
4567 -0.63 -0.84 -0.76
5520 -0.58 -0.37 -0.34
3348 2.39 2.09 2.21
6607 0.23 -1.30 -1.27
3254 -0.90 -0.55 -0.58
6267 -0.10 -0.11 -0.13
 459 0.58 0.29 0.42
4503 0.42 0.60 0.52
3691 0.02 0.08 0.03
1118 -0.91 -0.67 -0.72
2847 0.49 0.78 0.65
 316 -0.30 -0.31 -0.29
5704 -2.24 -1.57 -1.64
4533 0.97 0.29 0.42
6877 1.39 0.66 0.85
3639 -0.41 -0.47 -0.47
1590 -1.06 -0.57 -0.56
3171 0.62 0.30 0.33
1475 -0.39 -0.09 -0.17
1019 -0.72 -0.82 -0.83
4332 -0.06 0.28 0.17
 109 0.25 0.12 0.16
5161 0.91 0.15 0.40
7095 3.68 4.68 4.22
3372 -2.39 -1.78 -1.79
4148 -0.02 0.28 0.24
4383 0.10 0.03 0.13
7165 2.18 3.88 3.22
6112 0.39 0.06 0.11
 236 -0.08 0.01 -0.01
3668 -0.03 -0.22 -0.20
3459 -1.26 -1.29 -1.20
5933 0.32 0.17 0.17
2491 0.18 0.20 0.24
4085 0.43 0.16 0.25
2072 -0.18 -0.09 -0.13
5029 -0.45 -0.30 -0.29
2572 -0.15 -0.93 -0.83
3577 -0.90 -0.67 -0.68
2732 0.86 0.99 0.96
1765 2.35 1.30 1.68
1586 -0.23 -0.21 -0.76
1965 -0.10 -0.20 0.00
2591 -0.93 -1.13 -1.03
6946 -0.01 0.65 0.48
 237 0.06 0.15 0.14
2150 0.33 0.24 0.24
 691 1.10 0.80 0.69
3908 1.05 0.64 0.69
5683 -0.79 -0.54 -0.55
3426 0.21 0.21 0.29
3988 1.29 1.01 0.97
3673 0.44 0.26 0.35
2779 -0.44 0.33 0.27
3667 1.42 1.16 1.12
 305 -0.36 -0.40 -0.35
6935 9.39 9.41 8.78
 103 -0.12 -0.09 -0.03
 682 0.57 1.23 1.00
2025 0.40 0.48 0.51
 646 5.61 4.89 4.60
5530 -0.62 -0.87 -0.66
 295 -0.00 0.10 0.08
5481 1.37 1.18 1.10
6255 -0.66 -0.86 -0.80
5497 0.04 0.14 0.13
3545 0.27 0.44 0.37
2938 -0.17 -0.33 -0.28
  13 0.61 0.79 0.69
1735 -0.29 -0.20 -0.17
6346 6.39 5.48 5.04
4333 0.97 0.92 0.82
4976 -0.26 -0.57 -0.29
6771 1.50 1.15 1.29
1988 0.86 0.42 0.51
2075 1.16 0.89 0.91
 752 -0.47 -0.43 -0.36
1036 0.17 0.15 0.13
5095 -0.15 -0.06 -0.06
4390 1.41 0.83 0.91
6081 1.91 2.26 1.98
1334 0.24 0.13 0.17
3839 -0.54 -0.25 -0.33
7052 -1.47 -0.59 -0.70
4040 1.42 1.24 1.19
2755 0.12 0.33 0.41
4172 0.67 0.67 0.61
 551 -0.54 -0.25 -0.33
5598 -1.41 -1.35 -1.22
1018 -0.29 -0.19 -0.31
4257 -1.14 -1.33 -1.50
5079 -1.41 -0.98 -1.06
 554 -0.12 -0.21 -0.16
1280 -0.08 -0.00 -0.06
4872 0.68 0.58 0.47
3901 -0.62 -0.70 -0.62
1867 0.05 -0.30 -0.19
7138 -3.53 -2.36 -2.43
1561 4.22 4.25 4.08
5870 0.03 0.30 0.16
5322 0.42 -0.00 0.13
5727 -2.28 -1.75 -1.82
5399 0.16 0.22 0.27
4243 -0.96 -1.15 -1.41
4659 -15.10 -18.29 -16.93
1383 0.08 0.45 0.36
1362 -0.11 -0.03 0.06
1122 0.01 0.10 -0.05
4492 0.48 -0.07 0.00
6710 0.06 -0.20 -0.22
5054 -0.41 -0.23 -0.23
 494 -0.42 -0.13 -0.30
1736 0.71 0.79 0.69
5595 -0.45 -0.89 -0.77
7030 0.55 1.02 0.69
4626 -0.81 -0.87 -0.80
6120 -0.47 0.08 0.11
2382 -0.20 -0.32 -0.28
1982 -1.35 -0.97 -1.07
  49 0.10 0.01 0.02
7096 7.61 5.89 6.00
1723 -1.23 -1.33 -1.21
6449 0.28 -0.06 -0.06
3777 -0.22 0.01 -0.04
2816 1.19 0.89 0.95
1319 -0.16 -0.06 -0.10
2322 -0.42 -0.10 -0.35
3722 -0.26 -0.55 -0.55
  42 -0.13 0.09 0.03
6634 0.40 0.12 -0.02
 763 -0.07 -0.05 0.04
  53 -0.13 -0.22 -0.19
3786 -0.42 -0.54 -0.52
 518 -0.08 0.39 0.34
4529 1.66 1.25 1.24
1905 1.97 1.06 1.32
 491 -0.49 -0.57 -0.52
4633 -0.44 -0.84 -0.77
3539 -0.10 0.00 -0.03
6067 0.05 0.00 0.00
1038 1.15 1.28 1.24
1430 0.19 0.13 0.09
3123 6.17 7.48 7.07
  39 -0.21 -0.11 -0.14
 870 0.49 0.59 0.54
2822 1.46 1.53 1.45
4284 -0.72 -0.87 -0.86
  41 -0.19 -0.12 -0.12
4574 -3.90 -3.80 -4.32
6572 2.62 2.02 2.08
6657 2.13 2.01 1.87
4813 -0.44 -0.10 -0.18
5267 -0.25 -0.51 -0.41
6731 0.78 0.51 0.58
2228 -0.03 0.25 0.17
2303 1.75 1.49 1.46
1779 0.43 0.30 0.29
2953 0.17 0.03 0.03
3965 -0.06 0.03 0.01
5282 0.23 -0.23 -0.22
5028 0.82 -0.15 0.16
1432 0.69 0.40 0.54
 875 -0.26 -0.45 -0.39
1806 -1.39 -1.44 -1.48
4570 -0.45 -0.12 -0.15
5756 -0.43 -0.48 -0.44
2279 0.13 0.24 0.23
2702 -0.59 -0.67 -0.62
4929 -0.97 -1.42 -1.19
5996 -3.02 -2.48 -2.58
6815 -5.60 -5.57 -5.38
1367 -0.15 -0.19 -0.16
3365 -0.81 -1.42 -1.35
4491 -0.76 -0.69 -0.74
6760 0.33 1.23 1.15
5025 0.31 0.21 0.22
 585 0.54 0.69 0.67
4073 -0.51 -0.63 -0.61
4876 0.80 0.01 0.16
1898 -0.07 -0.13 -0.08
 511 -0.29 -0.50 -0.39
6655 -1.54 0.42 -0.34
4688 -1.02 -0.62 -0.44
5286 -1.19 -0.66 -0.83
  16 -0.31 -0.48 -0.47
4483 0.18 0.05 0.05
1938 -0.88 -0.97 -0.99
4230 0.59 0.16 0.10
 515 -0.65 -0.55 -0.58
5753 -0.49 -1.08 -0.92
6831 0.64 0.38 0.37
3011 -1.24 -0.92 -0.98
  77 -0.29 -0.34 -0.28
2894 -2.52 -2.16 -2.13
 670 0.35 0.39 0.39
 419 0.33 -0.03 0.08
3185 0.15 0.48 0.44
4990 -0.64 -0.73 -0.72
2499 -0.55 -0.44 -0.42
1190 -2.00 -1.48 -1.69
2715 -0.11 -0.30 -0.27
5240 -1.26 -1.00 -1.04
 432 0.35 0.28 0.30
4410 0.66 0.77 0.77
3128 -1.58 -1.59 -1.53
5189 -0.54 0.75 0.41
 738 -0.05 0.12 0.06
5281 -1.51 -1.90 -1.72
2507 -0.33 0.65 0.46
2700 -0.22 -0.25 -0.23
 903 -1.37 -0.89 -1.02
4889 -0.74 -0.61 -0.58
 373 0.86 0.58 0.61
 719 -0.36 -0.46 -0.46
5778 -0.12 -0.33 -0.28
 997 0.12 0.12 0.14
5491 0.13 0.08 0.15
 771 -0.26 -0.27 -0.25
2951 -0.68 -0.76 -0.75
6435 -0.26 -0.06 -0.22
 985 2.02 1.48 1.37
4805 0.09 -0.24 -0.17
4168 1.37 1.35 1.14
4828 0.98 0.12 0.24
 442 0.65 0.37 0.39
4255 0.53 0.18 0.28
3059 -1.51 -1.10 -1.22
6266 1.39 1.65 1.56
4856 -0.30 0.74 0.64
5963 1.73 1.63 1.60
2881 0.31 0.19 0.17
2249 -0.37 -0.33 -0.34
3097 0.83 0.74 0.64
4811 -0.08 0.63 0.34
 331 -1.39 -0.61 -0.61
1611 -0.73 -0.78 -0.69
3594 0.63 0.58 0.55
3860 0.34 0.05 0.05
1342 0.14 0.01 0.05
 310 0.18 0.13 0.14
1881 -1.13 -1.34 -1.31
2471 0.45 0.39 0.32
3509 -0.38 -0.20 -0.22
5767 0.54 0.38 0.31
1569 1.54 0.37 0.67
5528 -0.24 0.14 0.10
1969 0.04 0.23 0.27
5081 -0.33 -0.53 -0.45
1967 -0.28 -0.34 -0.33
 134 1.15 0.65 0.75
6612 0.90 0.06 0.40
2109 -0.46 -0.49 -0.43
 688 0.39 0.36 0.33
4892 0.59 0.61 0.61
3270 0.56 0.35 0.25
6898 5.43 4.95 4.95
2744 -0.72 -0.66 -0.73
3251 -0.82 -0.86 -0.70
 424 -0.08 0.70 0.26
3523 0.60 0.69 0.71
 736 -0.05 -0.02 -0.03
4852 -1.08 -1.31 -0.76
3105 0.46 0.56 0.55
 975 -0.46 -0.74 -0.70
 974 -0.99 -0.03 -0.32
 607 -0.46 -0.25 -0.27
5788 -1.82 -0.12 0.20
 411 -0.28 -0.24 -0.27
1283 -1.09 -0.31 -0.44
2467 -0.12 -0.31 -0.18
1911 1.70 0.30 1.03
5257 1.03 0.49 0.59
1794 0.44 0.19 0.25
7047 -4.35 -8.66 -7.07
2529 -0.04 0.35 0.07
5273 0.77 0.65 0.72
2887 -1.03 -1.19 -1.09
6091 -6.29 -6.14 -6.10
4827 -0.15 -0.42 -0.52
 399 0.44 0.31 0.32
6549 -0.28 -1.30 -1.03
2299 -0.03 0.46 0.30
5932 -0.15 0.32 0.15
2230 -1.60 -1.04 -0.94
7044 -2.03 -6.45 -4.69
4355 0.33 0.64 0.43
2211 -0.17 -0.08 -0.19
  56 0.23 0.08 -0.00
5637 0.69 0.46 0.44
5674 -1.44 -0.96 -0.92
5203 1.52 0.54 0.65
5038 -0.16 -0.02 -0.05
5366 -1.84 -1.21 -1.25
6862 0.34 0.43 0.35
 690 0.78 0.72 0.74
1878 -0.22 -0.28 -0.26
3085 5.94 5.65 5.73
1694 -0.23 -0.57 -0.50
6286 0.25 0.85 0.71
1412 -0.67 -0.85 -0.76
6511 -7.43 -6.12 -6.19
6080 -0.71 -0.47 -0.57
1493 0.18 0.17 0.18
2777 -2.32 -1.77 -1.90
4153 -0.09 0.19 0.13
 640 -0.03 -0.16 -0.19
2999 -0.11 -0.11 -0.07
2447 0.12 0.20 0.25
4244 0.57 0.32 0.30
 701 -0.02 0.13 0.05
2113 -0.30 -0.31 -0.31
1864 0.05 -1.20 -0.80
6457 -7.92 -5.68 -6.34
4935 0.43 -0.25 0.06
3204 1.34 1.36 1.27
5037 -0.94 -0.84 -0.84
4109 -1.75 -1.26 -1.16
 800 1.87 0.79 0.91
1117 1.00 0.38 0.50
6186 -0.04 0.71 0.52
6837 1.17 0.24 0.66
 290 -0.14 -0.34 -0.24
5187 0.94 0.80 0.89
6931 3.92 3.19 3.23
1215 0.18 0.23 0.20
6310 3.48 3.50 3.41
1456 0.36 0.29 0.29
3619 0.90 0.66 0.57
2490 0.00 -0.23 -0.16
7115 -0.48 -1.26 -1.13
6221 -0.58 -0.28 -0.42
7185 1.29 -0.03 -0.23
6722 0.39 0.43 0.35
1696 8.30 8.68 7.71
6054 2.85 1.74 2.02
 150 0.15 0.17 0.16
4720 -1.52 -2.25 -1.95
5244 -0.24 -0.15 -0.16
3434 -1.26 -1.29 -1.29
3438 -0.16 -0.02 -0.12
2233 -0.53 -0.76 -0.64
5278 3.24 0.92 1.11
1693 -0.74 -0.57 -0.68
3433 -0.66 0.63 0.27
3413 1.50 1.75 1.55
1690 0.54 0.81 0.68
3109 2.45 1.73 1.82
3904 -0.39 -0.41 -0.36
6905 -4.72 -4.48 -4.77
4012 0.01 0.15 0.18
 556 0.83 0.58 0.58
5310 0.86 -0.18 0.09
1417 0.04 0.20 0.19
 439 -0.37 -0.23 -0.24
3250 0.60 0.49 0.55
5646 -0.31 -0.17 -0.27
1140 0.48 0.22 0.22
 872 0.11 -0.14 -0.17
6914 -0.41 -2.14 -1.48
4588 -0.05 -0.30 -0.24
1853 -0.30 -0.63 -0.60
5033 -0.85 -1.39 -1.17
1761 0.54 0.90 0.78
3493 0.26 0.72 0.57
 782 0.44 0.33 0.27
1769 0.94 0.66 0.64
7038 1.61 0.41 0.29
6569 -0.86 0.76 0.31
2398 0.70 0.58 0.60
5139 -0.55 -0.42 -0.39
7149 0.94 1.87 1.45
4583 -1.91 -2.47 -2.43
2717 -0.66 -0.31 -0.33
6006 -2.77 -2.38 -2.14
1222 0.33 0.52 0.42
6504 -1.28 -1.21 -1.08
3984 -0.07 0.22 0.08
3553 -0.46 -0.26 -0.36
6465 -3.32 -4.77 -4.12
3696 -0.30 -0.14 -0.18
6786 -2.85 -1.52 -1.96
2186 -0.06 -0.07 -0.07
7007 -0.36 0.15 0.06
5087 -0.70 -0.93 -0.89
4721 1.39 0.23 0.31
2353 -0.84 -0.83 -0.85
4577 -0.00 0.91 0.44
2344 -0.37 -0.31 -0.32
2856 0.06 -0.76 -0.51
3647 0.31 0.21 0.20
1448 -0.76 -0.50 -0.45
4103 -0.24 0.22 0.11
 614 -1.08 -0.91 -0.98
 662 2.48 1.89 1.95
 723 0.52 0.56 0.61
6124 -0.08 -0.17 -0.10
6477 0.25 0.07 0.07
6455 0.01 0.61 0.40
1030 0.05 0.32 0.25
1285 -0.16 0.12 -0.05
1912 -1.70 -2.59 -1.99
 185 -0.01 0.86 0.54
4767 -0.67 -0.04 -0.26
1341 -0.20 -0.15 -0.18
2380 -0.07 0.13 0.13
1352 0.32 0.21 0.23
5154 0.54 0.96 0.80
4746 -3.35 -3.50 -3.59
1771 2.14 1.91 1.84
6631 0.71 0.11 0.28
2749 -1.64 -1.43 -1.59
5415 -1.55 -2.15 -1.87
2508 0.36 0.03 0.11
5027 0.17 0.21 0.19
6895 -1.32 -0.81 -0.98
6691 0.26 0.60 0.55
